YSO-URI	NorthSámi	Finnish	Swedish	English	
http://www.yso.fi/onto/yso/p14317	elektronihkkaindustriija	elektroniikkateollisuus	elektronikindustri	electronics industry	
http://www.yso.fi/onto/yso/p9652	elektronihkkakomponeanttat	elektroniikkakomponentit	elektroniska komponenter	electronic components	
http://www.yso.fi/onto/yso/p12583	elektronihkkasuorgi	elektroniikka-ala	elektronikbranschen	electronics sector	
http://www.yso.fi/onto/yso/p18917	elektronmikroskopiija	elektronimikroskopia	elektronmikroskopi	electron microscopy	
http://www.yso.fi/onto/yso/p14981	elektronoptihkka	elektronioptiikka	elektronoptik	electron optics	
http://www.yso.fi/onto/yso/p39155	elektroretinografiija	elektroretinografia	elektroretinografi	electroretinography	
http://www.yso.fi/onto/yso/p13160	elektrovdnamikroskopiijat	elektronimikroskoopit	elektronmikroskop	electron microscopes	
http://www.yso.fi/onto/yso/p23929	elektrovnnalaš arkiivvat	sähköiset arkistot	elektroniska arkiv	electronic archives	
http://www.yso.fi/onto/yso/p1258	elektrovnnalaš arkiveren	sähköinen arkistointi	elektronisk arkivering	electronic archiving	
http://www.yso.fi/onto/yso/p16004	elektrovnnalaš áššegirjjit	sähköiset asiakirjat	elektroniska dokument	electronic documents	
http://www.yso.fi/onto/yso/p23542	elektrovnnalaš bálvalusat	sähköiset palvelut	elektroniska tjänster	electronic services	
http://www.yso.fi/onto/yso/p953	elektrovnnalaš biret	elektroniset piirit	elektroniska kretsar	electronic circuits	
http://www.yso.fi/onto/yso/p11952	elektrovnnalaš dáidda	sähköinen taide	elektronisk konst	electronic art	
http://www.yso.fi/onto/yso/p29932	elektrovnnalaš dánsamusihkka	elektroninen tanssimusiikki	elektronisk dansmusik	electronic dance music	
http://www.yso.fi/onto/yso/p22191	elektrovnnalaš jienasteapmi	sähköinen äänestys	elektronisk röstning	electronic voting	
http://www.yso.fi/onto/yso/p25653	elektrovnnalaš materiála	sähköinen aineisto	elektroniska resurser	electronic resources	
http://www.yso.fi/onto/yso/p38926	elektrovnnalaš njunni	elektroninen nenä	elektronisk näsa	electronic nose	
http://www.yso.fi/onto/yso/p23218	elektrovnnalaš populáramusihkka	elektroninen populaarimusiikki	elektronisk populärmusik	electronic popular music	
http://www.yso.fi/onto/yso/p29858	elektrovnnalaš rock	elektroninen rock	elektronisk rock	electronic rock	
http://www.yso.fi/onto/yso/p12127	elektrovnnalaš skovit	sähköiset lomakkeet	elektroniska blanketter	electronic forms	
http://www.yso.fi/onto/yso/p10373	elektrovnnalaš soahtan	elektroninen sodankäynti	elektronisk krigföring	electronic warfare	
http://www.yso.fi/onto/yso/p29375	elektrovnnalaš valáštallan	elektroninen urheilu	e-sport	electronic sports	
http://www.yso.fi/onto/yso/p14585	elektrovnnalaš vuolláičála	sähköinen allekirjoitus	elektronisk signatur	electronic signature	
http://www.yso.fi/onto/yso/p4030	elektrovnnat	elektronit	elektroner	electrons	
http://www.yso.fi/onto/yso/p14534	elelágádusat	sähkölaitokset	elverk	electricity works	
http://www.yso.fi/onto/yso/p5950	elemeantahuksen	elementtirakentaminen	elementbyggnad	prefabricated construction	
http://www.yso.fi/onto/yso/p22348	elenergiijavuogádagat	energiajärjestelmät	energisystem	energy systems	
http://www.yso.fi/onto/yso/p10953	el-gitárra	sähkökitara	elgitarr	electric guitar	
http://www.yso.fi/onto/yso/p5573	E-lihkadus	E-liike	E-rörelsen	E-liike	
http://www.yso.fi/onto/yso/p24748	elitisma	elitismi	elitism	elitism	
http://www.yso.fi/onto/yso/p14137	elliid jienat	eläinten äänet	djurläten	animal sounds	
http://www.yso.fi/onto/yso/p18481	elliid láhtten	eläinten käyttäytyminen	djurbeteende	animal behaviour	
http://www.yso.fi/onto/yso/p11293	elliid luottat	eläinten jäljet	djurspår	spoors	
http://www.yso.fi/onto/yso/p17347	elliid vuoigatvuođat	eläinten oikeudet	djurrätt	animal rights	
http://www.yso.fi/onto/yso/p12663	elliidgárddit	eläintarhat	zoon	zoos	
http://www.yso.fi/onto/yso/p2778	elliidsuodjaleapmi	eläinsuojelu	djurskydd	animal protection	
http://www.yso.fi/onto/yso/p39303	ellipsometriija	ellipsometria	ellipsometri	ellipsometry	
http://www.yso.fi/onto/yso/p22959	ellipssat (gielladieđa)	ellipsit (kielitiede)	ellipser (språk)	ellipses (linguistics)	
http://www.yso.fi/onto/yso/p8377	ellipssat (matematihkka)	ellipsit (matematiikka)	ellipser (matematik)	ellipses (mathematics)	
http://www.yso.fi/onto/yso/p17420	elmohtorat	sähkömoottorit	elmotorer	electric motors	
http://www.yso.fi/onto/yso/p186	el-neavvut	sähkölaitteet	elapparater	electrical devices	
http://www.yso.fi/onto/yso/p9148	Eloviini	Eloviini	Eloviini	Eloviini	
http://www.yso.fi/onto/yso/p8876	elrávdnji	sähkövirta	elström	electric current	
http://www.yso.fi/onto/yso/p22069	el-vispponat	sähkövatkaimet	elvispar	hand mixers	
http://www.yso.fi/onto/yso/p16226	Emacs	Emacs	Emacs	Emacs	
http://www.yso.fi/onto/yso/p17888	emállja	emali	emalj	enamel	
http://www.yso.fi/onto/yso/p6364	emansipašuvdna	emansipaatio	emancipation	emancipation	
http://www.yso.fi/onto/yso/p24194	Emäsalon lenkki	Emäsalon lenkki	Emsalö Runt	Emäsalon lenkki	
http://www.yso.fi/onto/yso/p9990	emblemat	embleemit	emblem	emblems	
http://www.yso.fi/onto/yso/p16831	embryologiija	embryologia	embryologi	embryology	
http://www.yso.fi/onto/yso/p4149	emišuvdna (fysihkka)	emissio (fysiikka)	emission (fysik)	emission (physics)	
http://www.yso.fi/onto/yso/p10821	emišuvnnat (ekonomiija)	emissiot (taloustiede)	emissioner (ekonomi)	share issues	
http://www.yso.fi/onto/yso/p39389	emmentalvuostá	emmentaljuusto	emmentalerost	Emmental cheese	
http://www.yso.fi/onto/yso/p29029	emojit	emojit	emojier	emojis	
http://www.yso.fi/onto/yso/p23637	emotivisma	emotivismi	emotivism	emotivism	
http://www.yso.fi/onto/yso/p8625	empatiija	empatia	empati	empathy	
http://www.yso.fi/onto/yso/p16936	empiralaš dutkamuš	empiirinen tutkimus	empirisk forskning	empirical research	
http://www.yso.fi/onto/yso/p18169	empire	empire	empire	empire style	
http://www.yso.fi/onto/yso/p5786	empirisma	empirismi	empirism	empiricism	
http://www.yso.fi/onto/yso/p22248	empyema	empyeema	empyem	empyema	
http://www.yso.fi/onto/yso/p22143	emuleren	emulointi	emulering	emulation	
http://www.yso.fi/onto/yso/p12243	emulšuvnnat	emulsiot	emulsioner	emulsions	
http://www.yso.fi/onto/yso/p7124	emut	emut	emuer	emus	
http://www.yso.fi/onto/yso/p25737	endokrinologat	endokrinologit	endokrinologer	endocrinologists	
http://www.yso.fi/onto/yso/p574	endokrinologiija	endokrinologia	endokrinologi	endocrinology	
http://www.yso.fi/onto/yso/p18751	endometriosa	endometrioosi	endometrios	endometriosis	
http://www.yso.fi/onto/yso/p38637	endorfiinnat	endorfiinit	endorfiner	endorphins	
http://www.yso.fi/onto/yso/p1036	endoskopiija	endoskopia	endoskopi	endoscopy	
http://www.yso.fi/onto/yso/p24291	endosytosa	endosytoosi	endocytos	endocytosis	
http://www.yso.fi/onto/yso/p18842	endotela	endoteeli	endotel	endothelium	
http://www.yso.fi/onto/yso/p1215	enduro	enduro	enduro	enduro	
http://www.yso.fi/onto/yso/p8061	energetihkka	energetiikka	energetik	energetics	
http://www.yso.fi/onto/yso/p1310	energiija	energia	energi	energy	
http://www.yso.fi/onto/yso/p21945	energiijabázahusat	energiajätteet	energiavfall	waste-to-energy	
http://www.yso.fi/onto/yso/p8328	energiijabeaktilvuohta	energiatehokkuus	energieffektivitet	energy efficiency	
http://www.yso.fi/onto/yso/p2384	energiijabuvttadeapmi	energiantuotanto	energiproduktion (industri)	energy production (process industry)	
http://www.yso.fi/onto/yso/p22330	energiijaekologiija	energiaekologia	energiekologi	energy ecology	
http://www.yso.fi/onto/yso/p8120	energiijaekonomiija	energiatalous	energiekonomi	energy economy	
http://www.yso.fi/onto/yso/p4953	energiijafuolahus	energiahuolto	energiförsörjning	energy management	
http://www.yso.fi/onto/yso/p2383	energiijagáldut	energialähteet	energikällor	sources of energy	
http://www.yso.fi/onto/yso/p23083	energiijageavaheapmi	energiakäyttö	energiutvinning	energy recovery	
http://www.yso.fi/onto/yso/p2382	energiijagolahus (energiijateknologiija)	energiankulutus (energiateknologia)	energiförbrukning (energiteknik)	energy consumption (energy technology)	
http://www.yso.fi/onto/yso/p24346	energiijaindustriija	energiateollisuus	energiindustri	energy industry	
http://www.yso.fi/onto/yso/p23086	energiijajuhkamušat	energiajuomat	energidrycker	energy drinks	
http://www.yso.fi/onto/yso/p7473	energiijalágádusat	energialaitokset	energiverk	energy plants	
http://www.yso.fi/onto/yso/p6168	energiijamuorra	energiapuu	energived	fuelwood	
http://www.yso.fi/onto/yso/p2387	energiijapolitihkka	energiapolitiikka	energipolitik	energy policy	
http://www.yso.fi/onto/yso/p25886	energiijarávven	energianeuvonta	energirådgivning	advice on energy issues	
http://www.yso.fi/onto/yso/p21425	energiijašattut	energiakasvit	energiväxter	energy crops	
http://www.yso.fi/onto/yso/p2386	energiijaseastin	energiansäästö	energisparande	energy saving	
http://www.yso.fi/onto/yso/p2385	energiijasuorgi	energia-ala	energibranschen	energy sector	
http://www.yso.fi/onto/yso/p10947	energiijateknologiija	energiateknologia	energiteknik	energy technology	
http://www.yso.fi/onto/yso/p14965	energiijavearru	energiavero	energiskatt	energy tax	
http://www.yso.fi/onto/yso/p11532	englándalaččat	englantilaiset	engelsmän	English people	
http://www.yso.fi/onto/yso/p23082	enologiija	enologia	oenologi	oenology	
http://www.yso.fi/onto/yso/p24003	enteroboahkku	enterorokko	höstblåsor	hand, foot and mouth disease	
http://www.yso.fi/onto/yso/p5422	enterolaktona	enterolaktoni	enterolakton	enterolactone	
http://www.yso.fi/onto/yso/p20689	enterovirusat	enterovirukset	enterovirus	enteroviruses	
http://www.yso.fi/onto/yso/p5009	entropiija	entropia	entropi	entropy	
http://www.yso.fi/onto/yso/p4769	entsymat	entsyymit	enzymer	enzymes	
http://www.yso.fi/onto/yso/p18664	eŋgelat	enkelit	änglar	angels	
http://www.yso.fi/onto/yso/p9855	Epidbase	Epidbase	Epidbase	Epidbase	
http://www.yso.fi/onto/yso/p12979	epidemiijat	epidemiat	epidemier	epidemics	
http://www.yso.fi/onto/yso/p11307	epidemiologiija	epidemiologia	epidemiologi	epidemiology	
http://www.yso.fi/onto/yso/p22118	epidermolysis bullosa	epidermolysis bullosa	epidermolysis bullosa	epidermolysis bullosa	
http://www.yso.fi/onto/yso/p24631	epigenetihkka	epigenetiikka	epigenetik	epigenetics	
http://www.yso.fi/onto/yso/p8714	epigrafiija	epigrafia	epigrafi	epigraphy	
http://www.yso.fi/onto/yso/p14374	epigrámmat	epigrammit	epigram	epigrams	
http://www.yso.fi/onto/yso/p28550	epihkalaš teáhter	eeppinen teatteri	episk teater	epic theatre	
http://www.yso.fi/onto/yso/p9413	epilepsiija	epilepsia	epilepsi	epilepsy	
http://www.yso.fi/onto/yso/p10622	e-pillerat	ehkäisypillerit	p-piller	contraceptive pills	
http://www.yso.fi/onto/yso/p29716	epiteaksta	epiteksti	epitext	epitext	
http://www.yso.fi/onto/yso/p4723	epitela	epiteeli	epitel	epithelium	
http://www.yso.fi/onto/yso/p17574	epoksa	epoksi	epoxiplast	epoxy	
http://www.yso.fi/onto/yso/p26665	eponymat	eponyymit	eponymer	eponyms	
http://www.yso.fi/onto/yso/p6478	eposat	eepokset	epos	epics (literary works)	
http://www.yso.fi/onto/yso/p23169	eppelmuorat	omenapuut	äppelträd	apple trees	
http://www.yso.fi/onto/yso/p26783	eragrafiija	eragrafia	eragrafia	eragraphy	
http://www.yso.fi/onto/yso/p29254	Erasmus (skuvlenprográmma)	Erasmus (koulutusohjelma)	Erasmus (utbildningsprogram)	Erasmus Programme	
http://www.yso.fi/onto/yso/p38979	erbium	erbium	erbium	erbium	
http://www.yso.fi/onto/yso/p26187	erekšuvdnaheađuštusat	erektiohäiriöt	erektionsstörningar	erectile dysfunctions	
http://www.yso.fi/onto/yso/p7527	erenomášvuođat	erikoisuudet	kuriositeter	specialties	
http://www.yso.fi/onto/yso/p12261	eretcealkin	irtisanominen	uppsägning	notice of termination	
http://www.yso.fi/onto/yso/p16917	eretcealkinsuodji	irtisanomissuoja	uppsägningsskydd	protection against arbitrary dismissal	
http://www.yso.fi/onto/yso/p6679	ergonomiija	ergonomia	ergonomi	ergonomics	
http://www.yso.fi/onto/yso/p38976	ergosterola	ergosteroli	ergosterol	ergosterol	
http://www.yso.fi/onto/yso/p15890	ergoterapevttat	toimintaterapeutit	ergoterapeuter	occupational therapists	
http://www.yso.fi/onto/yso/p4980	ergoterapiija	toimintaterapia	ergoterapi	occupational therapy	
http://www.yso.fi/onto/yso/p27677	Erkkola	Erkkola	Erkkola	Erkkola	
http://www.yso.fi/onto/yso/p9103	erohallan	erottelu	skiljning	separation	
http://www.yso.fi/onto/yso/p3482	erohusat	erot	skillnader	differences	
http://www.yso.fi/onto/yso/p10486	erošuvdna	eroosio	erosion	erosion	
http://www.yso.fi/onto/yso/p37793	erotihkalaš dáidda	eroottinen taide	erotisk konst	erotic art	
http://www.yso.fi/onto/yso/p4958	erotihkalaš filmmat	eroottiset elokuvat	erotiska filmer	erotic films	
http://www.yso.fi/onto/yso/p28097	erotihkalaš girjjálašvuohta	eroottinen kirjallisuus	erotisk litteratur	erotic literature	
http://www.yso.fi/onto/yso/p5896	erotihkka	erotiikka	erotik	erotica	
http://www.yso.fi/onto/yso/p19601	erreldagat	eristeet	isoleringsmaterial	insulations (building supplies)	
http://www.yso.fi/onto/yso/p6645	eskapisma	eskapismi	eskapism	escapism	
http://www.yso.fi/onto/yso/p3913	eskatologiija	eskatologia	eskatologi	eschatology	
http://www.yso.fi/onto/yso/p4481	eskimogielat	eskimokielet	eskimåspråk	Eskimo languages	
http://www.yso.fi/onto/yso/p6603	esoterisma	esoterismi	esoterism	esoterism	
http://www.yso.fi/onto/yso/p16199	espánnjalaččat	espanjalaiset	spanjorer	Spanish people	
http://www.yso.fi/onto/yso/p11086	esperanto	esperanto	esperanto	esperanto	
http://www.yso.fi/onto/yso/p8273	Espoo duopmogirku	Espoon tuomiokirkko	Esbo domkyrka	Espoo Cathedral	
http://www.yso.fi/onto/yso/p7610	Espoo soahpamuš	Espoon sopimus	Esboavtalet	Espoo Convention	
http://www.yso.fi/onto/yso/p18982	espoolaččat	espoolaiset	Esbobor	Espoo residents	
http://www.yso.fi/onto/yso/p23419	espresso	espresso	espresso	espresso	
http://www.yso.fi/onto/yso/p4942	esseanssat	esanssit	essenser	flavouring essences	
http://www.yso.fi/onto/yso/p19188	esseat	esseet	essäer	essays	
http://www.yso.fi/onto/yso/p29733	esseistihkka	esseistiikka	essäistik	essayistic literature	
http://www.yso.fi/onto/yso/p38367	essentialisma	essentialismi	essentialism	essentialism	
http://www.yso.fi/onto/yso/p28864	essiiva	essiivi	essiv	essive case	
http://www.yso.fi/onto/yso/p17813	estehtalaš bajásgeassin	esteettinen kasvatus	estetisk fostran	aesthetic education	
http://www.yso.fi/onto/yso/p22843	estehtalašvuohta	esteettisyys	estetiskhet	aesthetic nature	
http://www.yso.fi/onto/yso/p11144	esterat	esterit	estrar	esters	
http://www.yso.fi/onto/yso/p5196	estetihkka	estetiikka	estetik	aesthetics	
http://www.yso.fi/onto/yso/p25209	estetisma	estetismi	esteticism	aestheticism (styles)	
http://www.yso.fi/onto/yso/p11349	estimeren	estimointi	estimering	estimating (statistical methods)	
http://www.yso.fi/onto/yso/p19425	estradiola	estradioli	östradiol	estradiol	
http://www.yso.fi/onto/yso/p16792	estrogenat	estrogeenit	östrogener	estrogens	
http://www.yso.fi/onto/yso/p19388	esttegielat girjjálašvuohta	vironkielinen kirjallisuus	litteratur på estniska	Estonian language literature	
http://www.yso.fi/onto/yso/p15445	esttegiella	viron kieli	estniska	Estonian language	
http://www.yso.fi/onto/yso/p314	esttelaččat	virolaiset	ester	Estonians	
http://www.yso.fi/onto/yso/p10108	etanola	etanoli	etanol	ethanol	
http://www.yso.fi/onto/yso/p20514	etena	eteeni	eten	ethene	
http://www.yso.fi/onto/yso/p19725	Ethnograph	Ethnograph	Ethnograph	Ethnograph	
http://www.yso.fi/onto/yso/p3166	etihkka	etiikka	etik	ethics	
http://www.yso.fi/onto/yso/p7559	etikeahtta	etiketti (tapakulttuuri)	etikett (seder och bruk)	etiquette	
http://www.yso.fi/onto/yso/p19875	etiologiija	etiologia	etiologi	etiology	
http://www.yso.fi/onto/yso/p39723	etiopialaččat	etiopialaiset	etiopier	Ethiopians	
http://www.yso.fi/onto/yso/p11536	etnalaš identitehta	etninen identiteetti	etnisk identitet	ethnic identity	
http://www.yso.fi/onto/yso/p5736	etnihkalaš joavkkut	etniset ryhmät	etniska grupper	ethnic groups	
http://www.yso.fi/onto/yso/p14571	etniidbeaivi	äitienpäivä	mors dag	Mother's Day	
http://www.yso.fi/onto/yso/p6509	etniidfuolahus	äitiyshuolto	mödravård	prenatal care	
http://www.yso.fi/onto/yso/p16938	etniidpáhkat	äitiyspakkaukset	moderskapsförpackningar	maternity packages	
http://www.yso.fi/onto/yso/p6511	etniidrávvehagat	äitiysneuvolat	mödrarådgivningar	prenatal clinics	
http://www.yso.fi/onto/yso/p9410	etniidruhta	äitiysraha	moderskapspenning	maternity allowance	
http://www.yso.fi/onto/yso/p17028	etnisitehta	etnisyys	etnicitet	ethnicity	
http://www.yso.fi/onto/yso/p25116	etnobiologiija	etnobiologia	etnobiologi	ethnobiology	
http://www.yso.fi/onto/yso/p10301	etnobotanihkka	etnobotaniikka	etnobotanik	ethnobotany	
http://www.yso.fi/onto/yso/p28465	etnofarmakologiija	etnofarmakologia	etnofarmakologi	ethnopharmacology	
http://www.yso.fi/onto/yso/p28600	etnofilosofiija	etnofilosofia	etnofilosofi	ethnophilosophy	
http://www.yso.fi/onto/yso/p27011	etnofuturisma	etnofuturismi	etnofuturism	ethnofuturism	
http://www.yso.fi/onto/yso/p29333	etnográfalaš museat	etnografiset museot	etnografiska museer	ethnographic museums	
http://www.yso.fi/onto/yso/p14028	etnografiija	etnografia	etnografi	ethnography	
http://www.yso.fi/onto/yso/p3914	etnohistorjá	etnohistoria	etnohistoria	ethnohistory	
http://www.yso.fi/onto/yso/p2809	etnolingvistihkka	etnolingvistiikka	etnolingvistik	ethnolinguistics	
http://www.yso.fi/onto/yso/p9510	etnologiija	kansatiede	etnologi	ethnology	
http://www.yso.fi/onto/yso/p38116	etnomatematihkka	etnomatematiikka	etnomatematik	ethnomathematics	
http://www.yso.fi/onto/yso/p20561	etnometodologiija	etnometodologia	etnometodologi	ethnomethodology	
http://www.yso.fi/onto/yso/p8727	etnomusikologiija	etnomusikologia	etnomusikologi	ethnomusicology	
http://www.yso.fi/onto/yso/p28197	etnopoetihkka	etnopoetiikka	etnopoetik	ethnopoetics	
http://www.yso.fi/onto/yso/p15285	etnopsykologiija	etnopsykologia	etnopsykologi	ethnopsychology	
http://www.yso.fi/onto/yso/p28452	etnosemantihkka	etnosemantiikka	etnosemantik	ethnosemantics	
http://www.yso.fi/onto/yso/p5168	etnosentrisma	etnosentrismi	etnocentrism	ethnocentrism	
http://www.yso.fi/onto/yso/p16734	etologiija	etologia	etologi	ethology	
http://www.yso.fi/onto/yso/p13721	etruskologiija	etruskologia	etruskologi	etruscology	
http://www.yso.fi/onto/yso/p5487	ettet	etikka	ättika	vinegar	
http://www.yso.fi/onto/yso/p10245	etydat	etydit	etyder	études	
http://www.yso.fi/onto/yso/p15453	etymologiija	etymologia	etymologi	etymology	
http://www.yso.fi/onto/yso/p7798	etymologiijalaš sátnegirjjit	etymologiset sanakirjat	etymologiska ordböcker	etymological dictionaries	
http://www.yso.fi/onto/yso/p28048	EU TRAIN -prošeakta	EU TRAIN -projekti	EU TRAIN-projektet	EU TRAIN Project	
http://www.yso.fi/onto/yso/p10768	EU-direktiivvat	EU-direktiivit	EU-direktiv	EU directives	
http://www.yso.fi/onto/yso/p2929	EU-doarjagat	EU-tuet	EU-stöd	EU subsidies	
http://www.yso.fi/onto/yso/p15724	eufemismmat	eufemismit	eufemismer	euphemisms	
http://www.yso.fi/onto/yso/p6331	eugenihkka	eugeniikka	eugenik	eugenics	
