valmistelu	válmmaštallan			ráhkkanahttin, ráhkkaneapmi				
valmius	gearggusvuohta			gárvvisvuohta, válmmašvuohta				
valohoito	čuovgadikšu							
valtasuoni, aortta	váldováibmosuotna							aorta
valtimo	váibmosuotna							arteria
valtimotauti	váibmosuotnadávda							
valtio	stáhta			stáda, stáhtta				
valtionapu	stáhtadoarjja							
valtionapuviranomainen	stáhtadoarjjaeiseváldi			stáhtadoarjjavirgeoapmahaš				
valtionosuus	stáhtaossodat							
valtiontalous	stáhtaekonomiija							
valtiontilintarkastaja	stáhtaruhtadoallodárkkisteaddji							
valtiosopimus	konvenšuvdna	konvensjon		stáhtaidsoahpamuš				
valtuustoaloite	váldostivrraálgga							
valtuutettu	váljaolmmoš			váldostivraáirras				
valtuuttaa	fápmudahttit			addit válddi				
valtuuttaa, auktorisoida	autoriseret			fápmudit, addit váldegirjji				
valtuutus	fápmudus							
vammainen	lámis, -pmá-			lámesolmmoš, váttolaš				
vammaispalvelulaki	lápmásiidbálvalanláhka			lápmásiidbálvalusláhka				
vammaistuki	lápmásiiddoarjja			lápmásiid doarjja				
vammaton	váttoheapme			váttohis olmmoš				
vangita	fáŋget			váldit giddagassii				
vanhemmuus	vánhenvuohta			váhnenvuohta				
vanhus	boaris, -rrá-							
vanhuudenheikko	geahnoheapme							
vankila	fáŋgal 			giddagas				
vapaa-ajanlautakunta	astoáiggelávdegoddi			asttuáiggelávdegoddi				
vapaa-ajan asunto	astoáigge visti							
vapaaehtoinen	eaktodáhtolaš							
vapaudenmenetys	friijavuođamassin							
vapaudenriisto	friddjavuođarivven							
vapaus	luomusvuohta			friddjavuohta, friijavuohta				
vapauttaa	beastit			luoitit luovus, friijudit, friddjudit				
vapauttava päätös	beasti mearrádus							
vapautus	bestojupmi			luovusluoitin				
vapiseva	livzzas, -vz- #livze-			livzzisteaddji				
vapiseva ihminen	livzi			livzeolmmoš				
varhaiskasvatus	unnivuođa bajásgeassin			unnamánáidšaddadeapmi, -čálgadeapmi				
varhaisnuorisotyö	árranuoraidbargu							
varpaanpää	juolgesuorbmageahči							
varsinainen	aitosaš			aiddonas				
varsinaisesti	aitosaččat			aiddonassii				
VARO!	FÁRUT!	ADVARSEL!						CAVE!
varoituskolmio	várrehusgolmmačiegat	varseltrekant						
varovaisuus	várrugasvuota	varsomhet						
vartalo	gorut							
varusmies	bálvalusgeatnegas							
varusmiespalvelu	soahtebálvalus							
varvas	juolgesuorbma	tå						phalanx, digitus
varvasajos	sidjon gazza	betennelse omkring en negl						
varvasluu	juolgesuorbmadákti							
varvasnivel	juolgesuorbmanivel							
vaseliini	vaseliidna	vaselin						vaselinum
vasta-aine	vuostemirkko	motgift		vuosteávnnas, vuostemirku				antidotum
vastaavanlainen	buohtalas							
vastaava sairaanhoitaja	vástideaddji buohccedikšu			vásttolaš buohccedikšu				
vastaavasti	vástideaddjiláhkai			buohtalassii, dávistanláhkai, -ládje				
vastavuoroisuus	vuostevurolašvuohta			lotnolasvuohta, vurrolasvuohta				
vastoinkäyminen	vuostegieđageavvan							
vastustaminen	vuostálastin							
vastustamisilmoitus	vuostálastinalmmuhus							
vastustamispäivä	vuostálastinbeaivi							
vastuu	vástu 			ovddasvástádus				
vastuualue	vástusuorgi							
vastuullinen	vásttolaš							
vastuuvapaus	vástufriijavuohta							
vatsaa pehmittävä aine	dipmadanávnnas	mykgjørende middel						
vatsa, maha	čoavji	mage						
vatsahappo	čoavjesuvri	magesyre						
vatsahappolääke	suvreneutraliserejeaddji	antasida (syrenøytraliserende)		čoavjesuvredálkkas				
vatsakalvontulehdus	vuovdacuozzavuolši	bukhinnebetennelse						peritonitis
vatsakivut	čoavječárvvohat	mageknip		čoavjebonjahat, rožohat				
vatsakramppi	čoavjekrámpa			čoavjebonjahat				
vatsalihakset	čoavjenjárčá			čoavjejoažži				
vatsalääke	čoavjedálkkas	magemedisin						
vatsaontelo	vuollevuovda							cavum abdominis
vauhkoonnuttaa	irrudit							
vauhkoontua	irrut							
vauva	njuoratmánná	spebarn						infans
vauvakoliikki	njuoratmánákolihkka	spebarnskolikk						
vauvaripuli	njuoratmánáidluhčadávda	spebarnsdiaré		njuoratmánáid lužuheapmi				
vauvarokko	njuoratmánáboahkku							
vedenottamo	čáhceváldinbáiki			čáhceváldinrusttet, -sadji				
vedenotto	čáhceváldin							
vedenottolupapäätös	čáhceváldinlohpemearrádus							
vedetön	čázehis	vannfri		čázeheapme				anhydricus
vedos	kopiija			mielddus, iskkuspreanttus				
vedota	doarjalit			dorvvastit				
vegaani (henkilö, joka välttää eläimille vahingollisia tuotteita)	vegána							
vehnä	nisu							
velallinen	velggolaš							
velkajärjestelymenot	vealgeordnengolut							
velkapääoma	vealgeoaiveopmodat			vealgekapitála				
velkoja	vealgu			vealgádahtti, vealgebearri, velggon				
velli	rievdnemálli			surbmemálli				
velvoite	čatnasupmi			geatnegasvuohta				
venytellä	fanahallat			vanahallat				
venytys 	fanahus			faŋuhus, vanaheapmi, vanahus				
venähdys	vietnan							
venähtää	vienihit			vietnat				
veren sokeriarvo	varrasohkarárvu							
verenkierto	varrajohtu			varrajođáldat, varragiersu				
verenkiertoelimistö	varrajođihanorganisma							
verenkiertojärjestelmä	varrajohtinvuogádat			varrajohtovuogádat				
verenohennuslääke	varanjárbudandálkkas	blodfortynnende medisin		varranjárbudandálkkas				
verenpaine	varradeaddu	blodtrykk						
verenpainemittari	varradeaddomihttár	blodtrykksmåler						
verenpainelääke (alentava)	varradeaddodálkkas	blodtrykkssenkende medisin		varradeattu njeaidi dálkkas				
verenpainelääke (kohottava)	varradeattulasiheaddji	blodtrykkssøkende medisin		varradeattu lasiheaddji dálkkas				
verensiirto	varrasirdin	transfusjon, blodoverføring						transfusio
verensokeri	varrasohkar	blodsukker						glucosum
verensyöksy (erit. keuhkoissa)	luoskaneapmi							
verenvuoto	vardin	blødning						
verenvuototautinen	vardi	bløder (hemofiliker)						
verihiutale	trombosiita			trombosihtta, varrasurbmi				
verinahka	varraliiki							corium
verineste	varragolggus	plasma						plasma
verinäyte	varračájánas							
verisolu	varrasealla							
verisuoni	varrasuotna							
verisyöpä, leukemia	varrasonahat			varraboras, leukemiija				
veritautilääke	varradávdadálkkas	blodsykdomsmedisin						
veritulppa	varrabunci	blodpropp		varradahpagas, varradahppaseapmi, varradahppun 				
verkkokalvo	fierbmecuozza			čalbmecuozza				retina
verkkokalvon keskikuoppa	guovddášgohpi							fovea centralis retinae
verkkopalvelu	fierbmebálvalus			neahttabálvalus				
verkosto	fierpmádat							
verkostoitua	fierpmáiduvvat			fierbmeluvvat, fierpmástuvvat				
verrytellä	lášmmodahttit 			lášmudallat, searadallat				
vertaisryhmä	veardásašjoavku							
vesihuolto	čáhcefuolahus							
vesijohto	čáhcebohcci			čáhcejođas				
vesijohtolinja	čáhcejođaslinjá			čáhcebohccelinjá				
vesijumppa	čáhcelášmmohallan							
vesikauhu	rabies							
vesiliukoinen	čáhcáiluvvi							
vesipää	čáhceoaivi							
vesirakko	skoavhli			gohpalas, skohpalas				
vesirakkula	čáhceskoavhli			čáhceskoavhllahas				
vesirakkula (sisälmyksissä)	čáhcefáhttt) (KT							
vesirokko	čáhceboahkut	vannkopper		čáhceskoavhledávda				varicellae
vetinen ripuli	čáhcelužohat							
vieraannuttaa, saada eristäytymään	eaidadit							
vieraantua	eaidat			gáidat				
vieraantuneisuus	eaiddánvuohta			eaidanupmi				
vieroitushoito	eaidadandikšu							
vieroitusoire	eaidadandávdamearka			eaidanváivvit, eaidančuvvosat				
vieroitusoireet	botkehanváivvit, -symptomat							
viherkaihi	ruonásmáiti	grønn stær						glaucoma
vihlaista	vuoisat							
vihloa	vuoissadit							
vihurirokko	ruksesboahkut	røde hunder		rivihisboahkut				rubella
viihde, viihdyttäminen	guoimmuheapmi			hávskkuheapmi, suohtasáiggeájanas				
viihtyvyys	buresloaktin			hávskivuohta				
viikset	njunevuolseamu			skávžá				
viikuna	fiikon							
viiltohaava	nádjanhávvi			najastat, nadjašupmi				
viipymättä	farggamusat			dakkaviđá, dakkaviđe				
viittomakieli	seavagiella 			seavvingiella, láhttagiella				
viivytys	ájiheapmi							
vilja-allergia	gordneallergiija							
viljatuotteet	gordnebuktagat							
vilkeuni	vilšenahkárat			šleađggonagir				
vilustuminen	galbmon			čoskiideapmi				
vilustumistauti, horkka	gánasdávda	frostanfall						
vinkuva (yskä)	njurgu (gosahat)			sainnahat				
viraltapano	virggiseretbidjan			virggis earuheapmi				
virasta pidättäminen	virggis čuoldin							
vireys	searalašvuohta			gearggusvuohta, lášmatvuohta				
vireä	searalaš			gearggus, lášmat				
viriili	viriila			olmmáinávccalaš				virilis
virike	báhcahat			cahkkehat				
viriketoiminta	báhcahatdoaibma			cahkiidahttindoaibma				
virkistyskäyttö	virkkosmahttingeavahus			áhpásmahttinatnu				
virkistysmatka	áhpásmahttinmátki							
virkistyä	áhpásmit			áhpásmuvvat, -nuvvat, virkkodit, virkkosmit, virkkosmuvvat, -nuvvat				
virkistää	áhpásmahttit			virkkosmahttit				
virtsa	gužža	urin		cissa, gožža				urina
virtsajohdin	gužžajođas			gožžajođas				ureter
virtsaneritystä lisäävä lääke, vesityslääke	čáhcegeahpedeaddji	diuretika		diurehta				diureticum
vitrtsanäyte	gužžaiskkus	urinprøve		gožžaiskkus				
virtsaputken suu	gužža(oarre)ráigi							
virtsaputki	gužžaoarri			cissaoarri, gožžaoarri				urethra
virtsarakko	gožžaráhkku			gužžaráhkku				vesica urenaria
virtsarakko	gužžafáhtti			ráhkku, čáhcefáhtti				vesica urenaria
virtsarakontulehdus	gužžaráhkkovuolši	blærekatarr		gožžaráhkkokatárra				cystilis
virtsatiehyt, virtsaputki	cissaoarri			gožžaoarri, gužžaoarri				
virtsatietulehdus	gožžakanálavuolši							
virtsatietulehdus (lapsella)	cissaoarrevuolši 			gožžaoarrevuolši, gužžaoarrevuolši				
virtsatulehdus	gužžavuolši	urinveisinfeksjon		gožžavuolši				
virtsaumpi	gužžabáva	urinveisforstoppelse		čáhcebáva				
virtstatietulehdus (aikuisella)	gožžaoarrevuolši 			cissaoarrevuolši				
viruslääke	virusdálkkas	virusmedisin						
virustulehdus	virusinfekšuvdna	virusinfeksjon						
virvoittaa	áhpásmahttit							
virvoitus	áhpásmahttojupmi							
vismuutti	vismut	vismut		vismuhtta				bismuthum
visva, märkä, rähmä	siedja	materie, puss						
visvasyylä	siedjačivhli			kondyloma				condyloma acuminatum
vitamiini	vitamiidna	vitamin						
voide	vuoiddas	krem						cremor
voikukka	uvllorássi							
voikukkaseppele	uvllorássegierdu							
voimat (pl. jaksaminen)	áhpit (pl.)							
voimavara	nahku			nagadus, searat (pl.), návccat (pl.))				
voimistella	lášmmohallat			searastallat				
voimistelu	lašmmohallan			searastallan				
voimistelusali	vuoimmástallansále			lášmmohallansále				
vuodeosasto	seaŋgaossodat			veallánsadjeossodat				
vuorotteluvapaa	vurohallanluopmu			vurohallanfriija, -friddja				
vuorovaikutus	lotnolasváikkuhus			veahkkálasváikkuhus				
vuorovaikutustaito	searvádallandáidu			lotnolasváikkuhandáidu				
vuorovaikutteisesti	lotnolassii							
vuosiloma	jahkeluopmu							
vuotaa verta	vardit	blø						
vuoto (dás omd. vilgesvuohčun- valkovuoto)	vuohčun 			vuožus				
vyöhyketerapia	avádatterapiija			avveterapiija				
vyöruusu	gáđohusdolla	helvetesild		čáhceboahkkobostta				herpes zoster
vyötärö	seakkáš			aváhat				
vyötärönympärys	seakkášbirasmihttu 			seakkášmihttu				
väestökirja	veahkadatgirji							
väestökirjalaki	veahkadatgirjeláhka							
väestönsuoja	álbmotsuodji							
väestörekisteri	álbmotregisttar			veahkadatregisttar				
väestötietojärjestelmä	veahkadatdiehtovuogádat			álbmotdiehtoortnet				
väestötietolaki	álbmotdiehtoláhka							
vähemmistö	uhcitlohku			unnitlohku, veahádat, vehádat				
vähemmistökansanryhmä	vehádatálbmotjoavku			unnitlogučearda				
vähemmistökieli	vehádatgiella			unnitlogugiella				
vähemmistövaltuutettu	vehádatsáttaolmmoš			veahádatáittardeaddji				
vähäoireinen	vátnamearkkat			vátnamearkasaš				
vähärasvainen	vátnavuojat							
vähäsokerinen	vátnasohkareaddjái							
vähäverinen	varaheapme	blodfattig		varraváillat, vátnavarat				
vähäverisyys	varrasonahat	blodmangel, anemi		anemiija				
välikorva	bealljecuozza							
välikorvantulehdus	bealjjecuozzavuolši							
välilevy (ens. ja toisen selkänikaman välissä)	jorrilađas							
välilevy	gaskanjuorggis							
väliliha	cahcaoažži							perineum
välimies	gaskolmmái							
välipala	nealgádat							
välittäjä	gaskkusteaddji							
välittäjäaine	gaskkustanávnnas			sirdinávnnas, jođihanávnnas				
välittää	gaskkustit							
välitysaine	čatnanávnnas	bindemiddel						vehiculum
väliyhteisö	gaskasearvvus			gaskasearvvuš				
vältellä (velvollisuuttaan, "pinnata", "lintsata"	álkástallat			beasadit, beassadit				
välttämisruokavalio	garvindiehta			beassadanbiepmut, -borramušat, beassadandiehta				
välttämätön	vealtameahttun							
värekarva	spáhččoguolga							
värikalvo	hearvacuozza							iris
värttinäluu	olgogiehtadieigu			olgodieigu				radius
värttinävaltimo	giehtaváibmosuotna							arteria radialis
väärinkäyttö	boasttogeavahus	misbruk		boasttoatnu				abusus
vääristyä	botnjasit			roaibbagit				
X-kromosomi	X-kromosoma			nissonsohkabealekromosoma				
ydin	ađa,-đđ-:m							medulla
ydinjatke+aivosilta+keskiaivot+väliaivot	vuoiŋŋašguovddáš			vuoiŋŋašmátta				medulla oblongata+pons+mesencephalon+diencecephalon
ydinluu	ađadákti							
yhdenvertaisuus	ovttaveardásašvuohta							
yhdiste 	ovttastus			ovttastupmi, ovttus				
yhdistelmätabletti	oktiibidjotableahtta							
yhteenkuuluvuus	oktiigullevašvuohta							
yhteensopivuus	oktiiheivvolašvuohta							
yhteensovittaminen	oktiiheiveheapmi							
yhteenveto	oktiigeassu							
yhteinen päänvaltimo	čeabetváibmosuotna							arteria cárotis communis
yhteinen sappitiehyt	sáhppeoarri							ductus choledochus communis
yhteishanke	oktasaš prošeakta							
yhteiskunta	oktasašgoddi			servodat				
yhteistoimintaverkosto	ovttasdoaibmanfierpmádat							
yhteistyöala	ovttasbargosuorgi							
yhteistyökumppani	oktasašbargoguoibmi			ovttasbargoguoibmi				
yhteisvastuu	oktasašvástu							
yhteisvastuukeräys	oktasašvástučoaggin							
yhteisvastuulounas	oktasašvástumális							
yhteisö	searvvuš, -ervo-			searvádat, searvvus,-ervo-				
yhteisöllisyys	searvvušlašvuohta			searvvuslašvuohta				
yhteydenottaminen	oktavuođaváldin							
yhteyshenkilö	oktavuohtaolmmoš							
yhteystieto	oktavuohtadiehtu							
yhteystietolomake	oktavuohtadiehtoskovvi							
Y-kromosomi	Y-kromosoma			olbmásohkabeallekromosoma				
yksilö	oktagas			individa, ovttatolmmoš, okta(ha)tolmmoš				
yksilöllinen	individuála			oktagaslaš, ovttatlaš, oktatlaš				
yksilöllisyys	oktagaslašvuohta			individualitehta				
yksilöllisyys	oktagaslašvuohta			ovttatlašvuohta				
yksinkertainen	eaŋkal	enkel		eaŋkil, ovttageardán(is)				simplex
yksityinen	priváhtta							
yksityiselämä	priváhtaeallin							
yksityishenkilö	priváhtaolmmos			okta(ha)tolmmoš, ovttatolmmoš				
yksityisvarat	priváhtavárit							
yksityiselämän suoja, yksityisyyden suoja	priváhtaeallima suodji			oktagasvuođa suodji				
yksityisyyden loukkaus	oktahatvuođa rihkkun			oktagasvuođa rivven				
yleinen  	oktasaš			oppalaš, almmolaš (julkinen)				
yleinen (kaikkia koskeva, monia koskeva)	oppalaš			oktasaš				
yleinen (tavallinen)	dábálaš							
yleisarvio	oppalašárvvoštallan							
yleisavustus	oppalašdoarjja							
yleisesti	oppalaččat			dábálaččat, oktasaččat, almmolaččat				
yleisurheilu	bođuvaláštallan							
ylempi nilkkanivel	láhpelađas			juolgelađas				articulatio talocruralis
ylempi rannenivel	giehtalađas							articulatio radiocarpea
yliherkkyys	liikehearkivuohta	overfølsomhet		dárjjahisvuohta (allergiija oktvuođas)				
ylimieliseksi ryhtyminen	allamielalašvuhtii vuolgin							
ylimielisyys	allamielalašvuohta							
ylimääräinen vuoto 	liigevuožus							
ylipaino	liigedeaddu							
ylipainoinen	liigebuoidi (geas lea liigededdu; gii deaddá ilá olu; gii lea buoidi)+B661							
ylähampaat	badjebánit							
ylähengitystiekanava, ylähengitystiet	badjevuoigŋankanála							
yläleuanluu	badjeoalul			badjegáibi				maxilla
yläluomen reuna	badjerámas							
yläluomi	badjeluopma							palpebra superior
yläonttolaskimo	badjemorči			badjemorčá, badjemorččis				vena cava superior
yläpaine (verenpaineesta)	badjedeatta			maksimavarradeatta				
yläraaja	giehta							extremitas superior
ymmärrys	ádden			ipmirdeapmi				
ymmärtämättömyys	áddetmeahttunvuohta			ipmirmeahttunvuohta				
ymmärtää	áddet			ipmirdit				
ympäristöterveydenhuolto	birasdearvvasvuođafuolahus							
yrtti	dálkkasšaddu			álbmešaddu, njattosšaddu, njattašattut, urta				
yrttitee	urtateadja			njattosteadja				
yskä	gosahat	hoste						tussis
yskänkohtaus	gosahatdohppehallan			gossanvuohkku				
yskänlääke	gosahatdálkkas	hostesaft						
yskäälievittävä	gossangeahpedeaddji	hostedempende						
yökastelu	idjacissadeapmi			oađđadatcissadeapmi				
äidinmaito	čizzemielki	morsmelk						
äidinmaitovastike	čižžemielkeduddi	molrsmelkerstatning		čizzemielkedutta				
äitiysraha	etniidruhta							
äityä	vearránit			vearáskit				
äkillinen sydämentykytys	váibmogirddáhat	hjerteklapp						
äkkikuolema	markkátjápmin							
äkkiä (mannat markkát –kuolla...) 	markkát							
äly	jierbmi			fihttu				
älykäs	jierbmái			fihtolaš				
älyllinen käyttäytyminen	fihtolaš láhtten			fihttoláhtten, fihttogeavahus				
änkyttää	vavddadit			gahkkit, vievgŋasaddat+E2085				
ärsyke	stimulus			hárdda				
ärsyttää	eardudit			hárdit				
ärsytysyskä	eardudusgosahat			givssálaš gosahat				
ärtyä	eardut							
äänenmurros	jienaroavvun							
ääni	jietna	stemme		suopman				vox
äänihuuli	jietnabavssa							plica vocalis
ääreisverenkierto	ravdavarrajohtu 			varrajohtin julggiin ja giedain				
ödeema	bohtan			bohtaneapmi				oedema
öisin	ihkku			ijaid				
öljy	olju	olje						oleum
								
								
GÁLDUT:	E. Utsi & H. Jenssen: Apotehkasátnelistu							
	Egil Utsi: Anatomiia							
	Adolf V. Streng: Latinalais-suomalainen sanakirja							
	Antti Hirvonen-Walter Nienstedt: Potilaan sanasto							
	Heiskanen-Salonen-Sassi: Mielenterveyden ensiapukirja							
	Turid Farbregd-Hannele Seppinen: Finsk-norsk ordbok							
	Tellervo Ahonen (doaimm.)-Ellen Näkkäläjärvi (jorg): Mánná buohcá							
	Mákke Jovsset Egel: Dearvvasvuođa- ja sosialsuorggi sánit ja dadjanvuogit							
	Lahtinen-Rehnström-Eskola: Omahieronta ja vyöhyketerapia							
	Nienstedt-Hänninen-Arstila-Björkqvist: Ihmisen fysiologia ja anatomia							
	Veikko Holmberg-Irma laiti: Sátnelistu							
	Suun kuivuus -gihppa							
	Suomi-norja-suomi -taskusanakirja							
	Kondrad Nilsen: Sátnegirjjit etc.							
	Pekka Sammallahti: Sámi-suoma sátnegirji,, Saamelais-suomalainen-saamelainen sátnegirji							
	Refereansajoavku, áššedovdit							
	Sierranas sátnelisttut, mat leat čoggon jorgalemiid oktavuođas							
	Aviisamateriála, áigečállagat, dearvvasvuođagihppagat etc.							
	Eallinvásihus, hutkáivuohta, eallin- ja árbediehtu oppalohkái							
